participantID,field,duration,subject_condition,graph_condition,group,question,time
s51306,Humanities,1429,warning,truncated,B,19,15.353
s51306,Humanities,1429,warning,control,B,20,17.151
s51306,Humanities,1429,warning,truncated,B,21,24.74
s51306,Humanities,1429,warning,control,B,22,17.63
s51306,Humanities,1429,warning,truncated,B,23,26.075
s51306,Humanities,1429,warning,control,B,24,19.496
s51306,Humanities,1429,warning,truncated,B,25,20.938
s51306,Humanities,1429,warning,control,B,26,15.767
s51306,Humanities,1429,warning,truncated,B,27,19.035
s51306,Humanities,1429,warning,control,B,28,21.796
s51306,Humanities,1429,warning,truncated,B,29,16.637
s51306,Humanities,1429,warning,control,B,30,19.325
s51306,Humanities,1429,warning,truncated,B,31,22.042
s51306,Humanities,1429,warning,control,B,32,17.015
s51306,Humanities,1429,warning,truncated,B,33,25.094
s51306,Humanities,1429,warning,control,B,34,22.681
s51306,Humanities,1429,warning,truncated,B,35,20.135
s51306,Humanities,1429,warning,control,B,36,10.514
s51306,Humanities,1429,warning,truncated,B,37,21.083
s51306,Humanities,1429,warning,control,B,38,28.932
s51306,Humanities,1429,warning,truncated,B,39,16.102
s51306,Humanities,1429,warning,control,B,40,16.067
s51307,Humanities,881,no warning,NA,B,instructions,2.56
s51307,Humanities,881,no warning,truncated,B,1,13
s51307,Humanities,881,no warning,control,B,2,12.572
s51307,Humanities,881,no warning,truncated,B,3,15.233
s51307,Humanities,881,no warning,control,B,4,9.354
s51307,Humanities,881,no warning,truncated,B,5,12.529
s51307,Humanities,881,no warning,control,B,6,9.94
s51307,Humanities,881,no warning,truncated,B,7,11.613
s51307,Humanities,881,no warning,control,B,8,15.187
s51307,Humanities,881,no warning,truncated,B,9,9.567
s51307,Humanities,881,no warning,control,B,10,8.064
s51307,Humanities,881,no warning,truncated,B,11,13.792
s51307,Humanities,881,no warning,control,B,12,14.893
s51307,Humanities,881,no warning,truncated,B,13,9.55
s51307,Humanities,881,no warning,control,B,14,14.208
s51307,Humanities,881,no warning,truncated,B,15,21.565
s51307,Humanities,881,no warning,control,B,16,8.926
s51307,Humanities,881,no warning,truncated,B,17,10.299
s51307,Humanities,881,no warning,control,B,18,16.833
s51307,Humanities,881,no warning,truncated,B,19,18.913
s51307,Humanities,881,no warning,control,B,20,9.927
s51307,Humanities,881,no warning,truncated,B,21,13.825
s51307,Humanities,881,no warning,control,B,22,7.16
s51307,Humanities,881,no warning,truncated,B,23,15.376
s51307,Humanities,881,no warning,control,B,24,20.187
s51307,Humanities,881,no warning,truncated,B,25,10.966
s51307,Humanities,881,no warning,control,B,26,11.892
s51307,Humanities,881,no warning,truncated,B,27,14.491
s51307,Humanities,881,no warning,control,B,28,8.155
s51307,Humanities,881,no warning,truncated,B,29,10.612
s51307,Humanities,881,no warning,control,B,30,9.303
s51307,Humanities,881,no warning,truncated,B,31,7.361
s51307,Humanities,881,no warning,control,B,32,7.984
s51307,Humanities,881,no warning,truncated,B,33,12.556
s51307,Humanities,881,no warning,control,B,34,33.909
s51307,Humanities,881,no warning,truncated,B,35,7.361
s51307,Humanities,881,no warning,control,B,36,13.282
s51307,Humanities,881,no warning,truncated,B,37,13.368
s51307,Humanities,881,no warning,control,B,38,12.143
s51307,Humanities,881,no warning,truncated,B,39,16.184
s51307,Humanities,881,no warning,control,B,40,30.173
s51308,Humanities,238734,warning,NA,A,instructions,23.359
s51308,Humanities,238734,warning,control,A,1,14.67
s51308,Humanities,238734,warning,truncated,A,2,13.377
s51308,Humanities,238734,warning,control,A,3,11.044
s51308,Humanities,238734,warning,truncated,A,4,10.385
s51308,Humanities,238734,warning,control,A,5,15.199
s51308,Humanities,238734,warning,truncated,A,6,13.961
s51308,Humanities,238734,warning,control,A,7,11.469
s51308,Humanities,238734,warning,truncated,A,8,10.226
s51308,Humanities,238734,warning,control,A,9,13.292
s51308,Humanities,238734,warning,truncated,A,10,12.981
s51308,Humanities,238734,warning,control,A,11,13.174
s51308,Humanities,238734,warning,truncated,A,12,19.097
s51308,Humanities,238734,warning,control,A,13,13.636
s51308,Humanities,238734,warning,truncated,A,14,14.032
s51308,Humanities,238734,warning,control,A,15,13.801
s51308,Humanities,238734,warning,truncated,A,16,18.057
s51308,Humanities,238734,warning,control,A,17,12.126
s51308,Humanities,238734,warning,truncated,A,18,15.729
s51308,Humanities,238734,warning,control,A,19,15.45
s51308,Humanities,238734,warning,truncated,A,20,19.361
s51308,Humanities,238734,warning,control,A,21,15.728
s51308,Humanities,238734,warning,truncated,A,22,13.736
s51308,Humanities,238734,warning,control,A,23,17.158
s51308,Humanities,238734,warning,truncated,A,24,12.837
s51308,Humanities,238734,warning,control,A,25,13.704
s51308,Humanities,238734,warning,truncated,A,26,15.68
s51308,Humanities,238734,warning,control,A,27,22.838
s51308,Humanities,238734,warning,truncated,A,28,20.066
s51308,Humanities,238734,warning,control,A,29,13.514
s51308,Humanities,238734,warning,truncated,A,30,21.428
s51308,Humanities,238734,warning,control,A,31,10.93
s51308,Humanities,238734,warning,truncated,A,32,14.685
s51308,Humanities,238734,warning,control,A,33,10.508
s51308,Humanities,238734,warning,truncated,A,34,13.553
s51308,Humanities,238734,warning,control,A,35,17.469
s51308,Humanities,238734,warning,truncated,A,36,24.653
s51308,Humanities,238734,warning,control,A,37,12.65
s51308,Humanities,238734,warning,truncated,A,38,17.382
s51308,Humanities,238734,warning,control,A,39,11.681
s51308,Humanities,238734,warning,truncated,A,40,14.395
s51309,Humanities,10606,warning,NA,A,instructions,17.269
s51309,Humanities,10606,warning,control,A,1,9.482
s51309,Humanities,10606,warning,truncated,A,2,18.215
s51309,Humanities,10606,warning,control,A,3,11.33
s51309,Humanities,10606,warning,truncated,A,4,11.418
s51309,Humanities,10606,warning,control,A,5,16.152
s51309,Humanities,10606,warning,truncated,A,6,12.926
s51309,Humanities,10606,warning,control,A,7,15.41
s51309,Humanities,10606,warning,truncated,A,8,9.606
s51309,Humanities,10606,warning,control,A,9,19.29
s51309,Humanities,10606,warning,truncated,A,10,37.803
s51309,Humanities,10606,warning,control,A,11,5.756
s51309,Humanities,10606,warning,truncated,A,12,15.404
s51309,Humanities,10606,warning,control,A,13,18.195
s51309,Humanities,10606,warning,truncated,A,14,12.191
s51309,Humanities,10606,warning,control,A,15,10.888
s51309,Humanities,10606,warning,truncated,A,16,12.531
s51309,Humanities,10606,warning,control,A,17,8.114
s51309,Humanities,10606,warning,truncated,A,18,13.759
s51309,Humanities,10606,warning,control,A,19,16.135
s51309,Humanities,10606,warning,truncated,A,20,21.207
s51309,Humanities,10606,warning,control,A,21,9.88
s51309,Humanities,10606,warning,truncated,A,22,8.992
s51309,Humanities,10606,warning,control,A,23,14.17
s51309,Humanities,10606,warning,truncated,A,24,8.657
s51309,Humanities,10606,warning,control,A,25,10.478
s51309,Humanities,10606,warning,truncated,A,26,14.118
s51309,Humanities,10606,warning,control,A,27,15.814
s51309,Humanities,10606,warning,truncated,A,28,19.058
s51309,Humanities,10606,warning,control,A,29,16.545
s51309,Humanities,10606,warning,truncated,A,30,13.564
s51309,Humanities,10606,warning,control,A,31,6.505
s51309,Humanities,10606,warning,truncated,A,32,10.242
s51309,Humanities,10606,warning,control,A,33,13.609
s51309,Humanities,10606,warning,truncated,A,34,23.923
s51309,Humanities,10606,warning,control,A,35,15.34
s51309,Humanities,10606,warning,truncated,A,36,9.948
s51309,Humanities,10606,warning,control,A,37,7.95
s51309,Humanities,10606,warning,truncated,A,38,16.461
s51309,Humanities,10606,warning,control,A,39,6.124
s51309,Humanities,10606,warning,truncated,A,40,10.919
s51310,Humanities,2012,no warning,NA,B,instructions,8.1
s51310,Humanities,2012,no warning,truncated,B,1,43.727
s51310,Humanities,2012,no warning,control,B,2,28.542
s51310,Humanities,2012,no warning,truncated,B,3,27.466
s51310,Humanities,2012,no warning,control,B,4,29.425
s51310,Humanities,2012,no warning,truncated,B,5,29.018
s51310,Humanities,2012,no warning,control,B,6,25.078
s51310,Humanities,2012,no warning,truncated,B,7,43.077
s51310,Humanities,2012,no warning,control,B,8,42.893
s51310,Humanities,2012,no warning,truncated,B,9,37.124
s51310,Humanities,2012,no warning,control,B,10,28.774
s51310,Humanities,2012,no warning,truncated,B,11,20.42
s51310,Humanities,2012,no warning,control,B,12,69.181
s51310,Humanities,2012,no warning,truncated,B,13,38.899
s51310,Humanities,2012,no warning,control,B,14,25.861
